36.3548667,127.3329433,cctv
36.3588937,127.335563,cctv
36.3631023,127.3349796,cctv
36.3616194,127.289327,cctv
36.3741821,127.3204804,cctv
36.3808247,127.3216469,cctv
36.3919231,127.3527997,cctv
36.3866972,127.3503741,cctv
36.38587,127.3532492,cctv
36.3968369,127.4041215,cctv
36.3977906,127.4024782,cctv
36.3801364,127.4061172,cctv
36.4343631,127.3867804,cctv
36.4335369,127.3867769,cctv
36.4239243,127.3912025,cctv
36.42554591,127.3878658,cctv
36.3348436,127.3488478,cctv
36.36419889,127.3298013,cctv
36.4148062,127.2999501,cctv
36.4147844,127.3781559,cctv
36.4003608,127.3459817,cctv
36.4573189,127.3853734,cctv
36.4393007,127.3792022,cctv
36.3796793,127.3247001,cctv
36.3805923,127.3244655,cctv
36.3752309,127.3221809,cctv
36.35805409,127.3121181,cctv
36.3537086,127.3201492,cctv
36.3589443,127.3242228,cctv
36.3609377,127.3335259,cctv
36.43083766,127.3845171,cctv
36.4211696,127.3894907,cctv
36.4476846,127.3860802,cctv
36.371554,127.3169775,cctv
36.3719159,127.3203409,cctv
36.3739808,127.315946,cctv
36.3535614,127.3330424,cctv
36.3500137,127.331511,cctv
36.3645908,127.3395533,cctv
36.3638335,127.3521621,cctv
36.3615205,127.3481142,cctv
36.3607471,127.351235,cctv
36.3518441,127.3355572,cctv
36.3501983,127.3295528,cctv
36.2999136,127.3166743,cctv
36.3620422,127.3418387,cctv
36.3584624,127.3379155,cctv
36.3653738,127.3372329,cctv
36.3636381,127.3583562,cctv
36.3983117,127.4011326,cctv
36.2991404,127.3149893,cctv
36.3058894,127.3168032,cctv
36.3617242,127.3395827,cctv
36.3607973,127.3343158,cctv
36.3881718,127.3204087,cctv
36.3933648,127.3110084,cctv
36.3805992,127.3173585,cctv
36.3880406,127.3499784,cctv
36.385378,127.3800886,cctv
36.3984983,127.4069237,cctv
36.3959197,127.3994966,cctv
36.4358849,127.3889329,cctv
36.42997656,127.3821442,cctv
36.4216841,127.3842417,cctv
36.36013854,127.2902019,cctv
36.4178169,127.378304,cctv
36.3577193,127.333944,cctv
36.3621105,127.3359524,cctv
36.3609066,127.3296403,cctv
36.36049054,127.3204129,cctv
36.3487658,127.3307163,cctv
36.3546312,127.3348351,cctv
36.3528544,127.3310363,cctv
36.3598676,127.3543464,cctv
36.4369766,127.3895855,cctv
36.437874,127.3873755,cctv
36.3886041,127.347684,cctv
36.3899916,127.3130729,cctv
36.3889275,127.3311107,cctv
36.38778902,127.3322368,cctv
36.3814514,127.3171404,cctv
36.3804207,127.3163993,cctv
36.3891977,127.3211601,cctv
36.349517,127.3361421,cctv
36.3586749,127.3314038,cctv
36.3604033,127.3326572,cctv
36.3895721,127.3486998,cctv
36.3899429,127.349617,cctv
36.3887484,127.3512225,cctv
36.3989845,127.4005009,cctv
36.3634558,127.3485199,cctv
36.3628186,127.3475771,cctv
36.3656214,127.3528081,cctv
36.3628631,127.3528666,cctv
36.4406044,127.3824649,cctv
36.4406422,127.3834319,cctv
36.436237,127.3863328,cctv
36.4330962,127.3847296,cctv
36.4344058,127.3844067,cctv
36.4344061,127.3853413,cctv
36.4330239,127.3848693,cctv
36.429471,127.3804564,cctv
36.2868244,127.2665202,cctv
36.2879363,127.2649906,cctv
36.3051959,127.3164017,cctv
36.3020484,127.3149216,cctv
36.3043123,127.3164322,cctv
36.2986166,127.3154181,cctv
36.298545,127.3164932,cctv
36.2998852,127.3141791,cctv
36.3341118,127.3127045,cctv
36.3349948,127.3127487,cctv
36.3006596,127.3182483,cctv
36.2949844,127.3206101,cctv
36.302907,127.3194691,cctv
36.3029102,127.3203343,cctv
36.4349801,127.3840943,cctv
36.4363918,127.3871482,cctv
36.4354096,127.3877744,cctv
36.34957,127.3283638,cctv
36.3599625,127.3318457,cctv
36.3551098,127.3331986,cctv
36.350385,127.3329637,cctv
36.3506965,127.3392236,cctv
36.3530725,127.3389606,cctv
36.357508,127.3398466,cctv
36.3594372,127.333477,cctv
36.3648642,127.3340737,cctv
36.3887614,127.3526319,cctv
36.4001434,127.3958302,cctv
36.3626939,127.3553579,cctv
36.362308,127.3487853,cctv
36.3612529,127.3520955,cctv
36.3638793,127.3508012,cctv
36.3866404,127.3490393,cctv
36.38977364,127.3479616,cctv
36.3907687,127.3504952,cctv
36.4333807,127.3857203,cctv
36.4354892,127.3858258,cctv
36.36859924,127.3224474,cctv
36.3688795,127.321476,cctv
36.3683004,127.3205962,cctv
36.3872892,127.3205402,cctv
36.3860665,127.3196898,cctv
36.3886145,127.3206179,cctv
36.3928607,127.3085743,cctv
36.3683404,127.3161888,cctv
36.3647004,127.3157272,cctv
36.3660439,127.3125825,cctv
36.3495555,127.3283896,cctv
36.36313,127.3400531,cctv
36.3977201,127.4032017,cctv
36.3845022,127.3776531,cctv
36.3871968,127.3486055,cctv
36.38753113,127.3481116,cctv
36.4349801,127.3840433,cctv
36.4231031,127.3908378,cctv
36.42310459,127.3904067,cctv
36.4229545,127.3896168,cctv
36.4254111,127.3875606,cctv
36.4238121,127.3865354,cctv
36.4237326,127.3870581,cctv
36.42439735,127.3940974,cctv
36.30377367,127.3205014,cctv
36.3607111,127.3012448,cctv
36.36259084,127.3327358,cctv
36.3786874,127.3915265,cctv
36.3866499,127.3801398,cctv
36.4380499,127.381365,cctv
36.4215937,127.3881912,cctv
36.3223292,127.319669,cctv
36.3240241,127.3126231,cctv
36.2851182,127.3106884,cctv
36.3562399,127.3346619,cctv
36.3522998,127.3378008,cctv
36.3324641,127.3461609,cctv
36.3313247,127.3372154,cctv
36.3312469,127.3339424,cctv
36.3308796,127.3318879,cctv
36.3300498,127.3359823,cctv
36.3275,127.3317665,cctv
36.37929799,127.303167,cctv
36.3745976,127.3223747,cctv
36.3888182,127.3323123,cctv
36.3949589,127.3975041,cctv
36.37535876,127.3154279,cctv
36.3939326,127.3073171,cctv
36.3109666,127.31486,cctv
36.3061118,127.3183456,cctv
36.3945213,127.3143451,cctv
36.40334071,127.3145198,cctv
36.3004093,127.3211579,cctv
36.4223101,127.3920165,cctv
36.3897343,127.3456683,cctv
36.3596794,127.3241208,cctv
36.3888097,127.3521735,cctv
36.3253642,127.3042638,cctv
36.3336269,127.3010175,cctv
36.3557008,127.3396439,cctv
36.3613102,127.340988,cctv
36.4143186,127.2953725,cctv
36.3738645,127.3179559,cctv
36.4016651,127.3739372,cctv
36.3868664,127.3766857,cctv
36.3438106,127.3223476,cctv
36.3490257,127.3326437,cctv
36.3491682,127.3327825,cctv
36.3365529,127.3240552,cctv
36.3556318,127.3436597,cctv
36.3540726,127.3308287,cctv
36.3622759,127.3542777,cctv
36.3663704,127.3376791,cctv
36.3647115,127.3405035,cctv
36.3595302,127.3364189,cctv
36.39018508,127.3153362,cctv
36.4031198,127.3114799,cctv
36.3858245,127.3233652,cctv
36.3821275,127.3204213,cctv
36.3880916,127.3480151,cctv
36.3874004,127.3509963,cctv
36.3902005,127.3515884,cctv
36.4217391,127.3960829,cctv
36.42512161,127.3908088,cctv
36.4179378,127.3984111,cctv
36.3993486,127.4014022,cctv
36.4333014,127.3857203,cctv
36.4374657,127.3886815,cctv
36.28005938,127.2655184,cctv
36.3154258,127.3355691,cctv
36.323527,127.3242581,cctv
36.3534078,127.3276364,cctv
36.3973069,127.3133059,cctv
36.3982422,127.3156612,cctv
36.400562,127.3130216,cctv
36.4005248,127.3134741,cctv
36.3512861,127.3368982,cctv
36.384159,127.3236917,cctv
36.3643762,127.3348578,cctv
36.3494437,127.2991417,cctv
36.3426627,127.3165946,cctv
36.3414187,127.3139078,cctv
36.343809,127.3120717,cctv
36.414137,127.4037463,cctv
36.4134133,127.386516,cctv
36.4248129,127.3894628,cctv
36.4258648,127.3870235,cctv
36.4087493,127.4024718,cctv
36.4377562,127.3864663,cctv
36.485549,127.3965171,cctv
36.434112,127.3812039,cctv
36.4329929,127.3855064,cctv
36.3802667,127.3207062,cctv
36.3660031,127.3172653,cctv
36.3596431,127.3380938,cctv
36.3585922,127.3393863,cctv
36.3592856,127.3414028,cctv
36.3604859,127.3418837,cctv
36.3616523,127.3516127,cctv
36.3874226,127.3241155,cctv
36.3874094,127.3256826,cctv
36.3964945,127.4024988,cctv
36.398274,127.4038612,cctv
36.3131209,127.3198586,cctv
36.2704235,127.2800913,cctv
36.3132325,127.2644945,cctv
36.2997699,127.3189213,cctv
36.2853543,127.260853,cctv
36.3400552,127.3313886,cctv
36.3576495,127.3423325,cctv
36.4444901,127.3778544,cctv
36.4298433,127.3876468,cctv
36.425563,127.3924089,cctv
36.3878709,127.3756985,cctv
36.4207435,127.3412455,cctv
36.390226,127.3483127,cctv
36.3749391,127.3234206,cctv
36.3827151,127.3174804,cctv
36.4141106,127.3013056,cctv
36.3779134,127.3174172,cctv
36.3820768,127.3174165,cctv
36.3872477,127.3314272,cctv
36.3934091,127.312957,cctv
36.3533586,127.3356235,cctv
36.3531045,127.3480517,cctv
36.3489571,127.3336112,cctv
36.3516019,127.3299564,cctv
36.3591125,127.3395421,cctv
36.3639753,127.3512294,cctv
36.3041464,127.3157126,cctv
36.3149972,127.3202405,cctv
36.2980689,127.3178355,cctv
36.3491982,127.3400683,cctv
36.3873324,127.3243797,cctv
36.3018916,127.3139708,cctv
36.2982949,127.3193834,cctv
36.2970923,127.3210639,cctv
36.3539676,127.3357498,cctv
36.3576183,127.3158797,cctv
36.3523651,127.3337791,cctv
36.3618034,127.3499159,cctv
36.3626015,127.3500911,cctv
36.3693495,127.3229741,cctv
36.3871893,127.322444,cctv
36.38057066,127.327659,cctv
36.3918015,127.3495855,cctv
36.3912228,127.34842,cctv
36.4013878,127.3979543,cctv
36.400009,127.39451,cctv
36.4354333,127.3861843,cctv
36.437819,127.3859522,cctv
36.4207782,127.3960279,cctv
36.42427,127.3929308,cctv
36.4454765,127.3838416,cctv
36.37696124,127.4039366,cctv
36.3598727,127.3498297,cctv
36.41101562,127.3380618,cctv
36.4149951,127.3372643,cctv
36.3813326,127.355676,cctv
36.3024508,127.3175246,cctv
36.3009461,127.3148831,cctv
36.2971718,127.316721,cctv
36.3151997,127.3233658,cctv
36.3433998,127.3005486,cctv
36.3433579,127.3005486,cctv
36.3014062,127.3202825,cctv
36.3621471,127.3401118,cctv
36.3680213,127.3150247,cctv
36.3977789,127.4032017,cctv
36.4004477,127.4060202,cctv
36.3984811,127.4056373,cctv
36.40049123,127.3991494,cctv
36.357678,127.3496335,cctv
36.3536693,127.3448511,cctv
36.4203819,127.3845727,cctv
36.4195821,127.3884929,cctv
36.437275,127.387726,cctv
36.3707368,127.320542,cctv
36.389656,127.3143216,cctv
36.3867109,127.312569,cctv
36.3951928,127.3073352,cctv
36.3911848,127.3085289,cctv
36.3506873,127.3343259,cctv
36.3598081,127.340868,cctv
36.360891,127.3530315,cctv
36.3621646,127.3479568,cctv
36.4757024,127.394854,cctv
36.3593002,127.3380391,cctv
36.3581253,127.3354682,cctv
36.3865693,127.3447831,cctv
36.3269989,127.334797,cctv
36.32546015,127.3296199,cctv
36.3503647,127.3223073,cctv
36.3606899,127.325073,cctv
36.3611919,127.2954655,cctv
36.3879658,127.3162407,cctv
36.3907817,127.3512441,cctv
36.4046506,127.4060999,cctv
36.446921,127.364569,cctv
36.4097925,127.3981698,cctv
36.3610887,127.319768,cctv
36.3615335,127.301033,cctv
36.3615534,127.3026926,cctv
36.3606247,127.3030739,cctv
36.3598709,127.3011872,cctv
36.3593266,127.3022701,cctv
36.3590403,127.3040297,cctv
36.3588708,127.3008191,cctv
36.3581097,127.3026793,cctv
36.3612439,127.3061462,cctv
36.3602478,127.3073758,cctv
36.36065915,127.3083938,cctv
36.35959665,127.3094318,cctv
36.3596295,127.3054975,cctv
36.35900144,127.306814,cctv
36.35875042,127.3077088,cctv
36.35854353,127.3096301,cctv
36.3584609,127.3068557,cctv
36.3574333,127.3071856,cctv
36.3578496,127.3088553,cctv
36.35723315,127.3089863,cctv
36.356398,127.3102638,cctv
36.3597505,127.3028727,cctv
36.3603504,127.3044971,cctv
36.3577702,127.3040773,cctv
36.3573728,127.3047559,cctv
36.3565665,127.308061,cctv
36.3561005,127.3088288,cctv
36.3596776,127.3071223,cctv
36.3799228,127.3215316,cctv
36.3893858,127.3325866,cctv
36.3864704,127.3484488,cctv
36.3825561,127.4034413,cctv
36.41413576,127.3398592,cctv
36.3832197,127.3802382,cctv
36.4126664,127.3766037,cctv
36.3008049,127.3178084,cctv
36.3423874,127.301717,cctv
36.3506126,127.3320905,cctv
36.3648131,127.3346774,cctv
36.3469539,127.3329584,cctv
36.405571,127.4110651,cctv
36.3527464,127.3315486,cctv
36.3215551,127.3075691,cctv
36.389612,127.2993073,cctv
36.3620539,127.3431501,cctv
36.3642317,127.358474,cctv
36.494204,127.3781194,cctv
36.3697248,127.3151478,cctv
36.3875768,127.3512106,cctv
36.3456593,127.2948385,cctv
36.4105334,127.2992864,cctv
36.281091,127.2550649,cctv
36.3120816,127.3273971,cctv
36.4230155,127.3934356,cctv
36.4160191,127.3811308,cctv
36.3525641,127.3434789,cctv
36.3513269,127.3475892,cctv
36.349984,127.3441598,cctv
36.3488224,127.3453248,cctv
36.348838,127.342419,cctv
36.3482752,127.3359619,cctv
36.3470477,127.3416255,cctv
36.34691229,127.3397451,cctv
36.3465504,127.3354173,cctv
36.3457717,127.3440564,cctv
36.34444238,127.3465917,cctv
36.3448416,127.3417695,cctv
36.34416277,127.3394391,cctv
36.34392987,127.3414744,cctv
36.3432766,127.3391098,cctv
36.3428823,127.3357719,cctv
36.34239221,127.3332647,cctv
36.3419619,127.342582,cctv
36.3416508,127.3440733,cctv
36.3401963,127.3430299,cctv
36.3392132,127.3483058,cctv
36.3385199,127.3449787,cctv
36.3385917,127.3421785,cctv
